2026-01-06 10:00:20 | INFO     | log:151 | [search_batch_stream] Batch stream search from: test_getUserProfile_2.xlsx
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.6193, max=38.4311
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem lại lý lịch cá nh...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem lại lý lịch cá nh...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:26 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tôi muốn xem lại lý lịch cá nh...' | Scores: {'Tra cứu giao dịch theo số tiền': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2026-01-06 10:00:26 | DEBUG    | log:153 | [normalize_query] 'Vui lòng hiển thị thông tin định danh kh...' -> 'Vui lòng hiển thị thông tin định danh kh...'
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Vui lòng hiển thị thông tin định danh khách hàng cơ bản.] - formatted_query: [Vui lòng hiển thị thông tin định danh khách hàng cơ bản] - normalized_query: [Vui lòng hiển thị thông tin định danh khách hàng cơ bản]
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3348, max=35.8326
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Vui lòng hiển thị thông tin đị...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['định danh']
2026-01-06 10:00:26 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Vui lòng hiển thị thông tin đị...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:26 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn biết mình đã khai báo quốc tịch...' -> 'Tôi muốn biết mình đã khai báo quốc tịch...'
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn biết mình đã khai báo quốc tịch là gì.] - formatted_query: [Tôi muốn biết mình đã khai báo quốc tịch là gì] - normalized_query: [Tôi muốn biết mình đã khai báo quốc tịch là gì]
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0202, max=35.1881
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn biết mình đã khai báo...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['quốc tịch']
2026-01-06 10:00:26 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tôi muốn biết mình đã khai báo...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:26 | DEBUG    | log:153 | [normalize_query] 'Thông tin cá nhân của tôi có đang ở trạn...' -> 'Thông tin cá nhân của tôi có đang ở trạn...'
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Thông tin cá nhân của tôi có đang ở trạng thái sẵn dụng không?] - formatted_query: [Thông tin cá nhân của tôi có đang ở trạng thái sẵn dụng không] - normalized_query: [Thông tin cá nhân của tôi có đang ở trạng thái sẵn dụng không]
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2281, max=40.0195
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Thông tin cá nhân của tôi có đ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trạng thái']
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Thông tin cá nhân của tôi có đ...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['thông tin cá nhân']
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Thông tin cá nhân của tôi có đ...' | Doc: getUserProfile | Kiể | Boost: 0.25 | Matched: ['trạng thái']
2026-01-06 10:00:26 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Thông tin cá nhân của tôi có đ...' | Scores: {'Tra cứu giao dịch theo trạng thái': 1, 'getUserProfile | Tra cứu thông tin cá nhân cơ bản': 1, 'getUserProfile | Kiểm tra trạng thái hồ sơ khách hàng': 1}
2026-01-06 10:00:26 | DEBUG    | log:153 | [normalize_query] 'Vui lòng cung cấp cho tôi cái nhìn tổng ...' -> 'Vui lòng cung cấp cho tôi cái nhìn tổng ...'
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Vui lòng cung cấp cho tôi cái nhìn tổng quan về hồ sơ cá nhân.] - formatted_query: [Vui lòng cung cấp cho tôi cái nhìn tổng quan về hồ sơ cá nhân] - normalized_query: [Vui lòng cung cấp cho tôi cái nhìn tổng quan về hồ sơ cá nhân]
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0605, max=39.6624
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Vui lòng cung cấp cho tôi cái ...' | Doc: Tổng hợp số tiền gia | Boost: 0.25 | Matched: ['tổng']
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Vui lòng cung cấp cho tôi cái ...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['hồ sơ cá nhân']
2026-01-06 10:00:26 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Vui lòng cung cấp cho tôi cái ...' | Scores: {'Tổng hợp số tiền giao dịch': 1, 'getUserProfile | Tra cứu thông tin cá nhân cơ bản': 1}
2026-01-06 10:00:26 | DEBUG    | log:153 | [normalize_query] 'Liệu hệ thống có đang lưu sai giới tính ...' -> 'Liệu hệ thống có đang lưu sai giới tính ...'
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệu hệ thống có đang lưu sai giới tính của tôi không?] - formatted_query: [Liệu hệ thống có đang lưu sai giới tính của tôi không] - normalized_query: [Liệu hệ thống có đang lưu sai giới tính của tôi không]
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0674, max=24.5641
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệu hệ thống có đang lưu sai ...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['giới tính']
2026-01-06 10:00:26 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệu hệ thống có đang lưu sai ...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:26 | DEBUG    | log:153 | [normalize_query] 'Trích xuất toàn bộ metadata cá nhân của ...' -> 'Trích xuất toàn bộ metadata cá nhân của ...'
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Trích xuất toàn bộ metadata cá nhân của tôi ra đây.] - formatted_query: [Trích xuất toàn bộ metadata cá nhân của tôi ra đây] - normalized_query: [Trích xuất toàn bộ metadata cá nhân của tôi ra đây]
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=18.0915
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Trích xuất toàn bộ metadata cá...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['toàn bộ']
2026-01-06 10:00:26 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Trích xuất toàn bộ metadata cá...' -> getTransactionList | Tra cứu g (score=1)
2026-01-06 10:00:26 | DEBUG    | log:153 | [normalize_query] 'Tôi cần verify lại họ tên đầy đủ đang hi...' -> 'Tôi cần verify lại họ tên đầy đủ đang hi...'
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi cần verify lại họ tên đầy đủ đang hiển thị trên database.] - formatted_query: [Tôi cần verify lại họ tên đầy đủ đang hiển thị trên database] - normalized_query: [Tôi cần verify lại họ tên đầy đủ đang hiển thị trên database]
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=25.0914
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi cần verify lại họ tên đầy ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi cần verify lại họ tên đầy ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi cần verify lại họ tên đầy ...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['họ tên']
2026-01-06 10:00:26 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tôi cần verify lại họ tên đầy ...' | Scores: {'Tra cứu giao dịch theo số tiền': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1, 'getUserProfile | Tra cứu thông tin cá nhân cơ bản': 1}
2026-01-06 10:00:26 | DEBUG    | log:153 | [normalize_query] 'Có thông tin nào về ngày sinh của tôi bị...' -> 'Có thông tin nào về ngày sinh của tôi bị...'
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Có thông tin nào về ngày sinh của tôi bị conflict không?] - formatted_query: [Có thông tin nào về ngày sinh của tôi bị conflict không] - normalized_query: [Có thông tin nào về ngày sinh của tôi bị conflict không]
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2376, max=19.2266
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có thông tin nào về ngày sinh ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['ngày']
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có thông tin nào về ngày sinh ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['ngày']
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có thông tin nào về ngày sinh ...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['ngày sinh']
2026-01-06 10:00:26 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Có thông tin nào về ngày sinh ...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getUserProfile | Tra cứu thông tin cá nhân cơ bản': 1}
2026-01-06 10:00:26 | DEBUG    | log:153 | [normalize_query] 'Hãy cho tôi biết "danh tính số" của tôi ...' -> 'Hãy cho tôi biết "danh tính số" của tôi ...'
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hãy cho tôi biết "danh tính số" của tôi gồm những gì?] - formatted_query: [Hãy cho tôi biết "danh tính số" của tôi gồm những gì] - normalized_query: [Hãy cho tôi biết "danh tính số" của tôi gồm những gì]
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2104, max=17.4459
2026-01-06 10:00:26 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Hãy cho tôi biết "danh tính số" của tôi gồm những '
2026-01-06 10:00:26 | DEBUG    | log:153 | [normalize_query] 'Nếu tôi là người đa quốc tịch thì hệ thố...' -> 'Nếu tôi là người đa quốc tịch thì hệ thố...'
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Nếu tôi là người đa quốc tịch thì hệ thống hiển thị nước nào?] - formatted_query: [Nếu tôi là người đa quốc tịch thì hệ thống hiển thị nước nào] - normalized_query: [Nếu tôi là người đa quốc tịch thì hệ thống hiển thị nước nào]
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.4622, max=32.8500
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Nếu tôi là người đa quốc tịch ...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['quốc tịch']
2026-01-06 10:00:26 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Nếu tôi là người đa quốc tịch ...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:26 | DEBUG    | log:153 | [normalize_query] 'Log thông tin cá nhân cơ bản của tôi lên...' -> 'Log thông tin cá nhân cơ bản của tôi lên...'
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Log thông tin cá nhân cơ bản của tôi lên xem nào.] - formatted_query: [Log thông tin cá nhân cơ bản của tôi lên xem nào] - normalized_query: [Log thông tin cá nhân cơ bản của tôi lên xem nào]
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3147, max=73.9425
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Log thông tin cá nhân cơ bản c...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['thông tin cá nhân']
2026-01-06 10:00:26 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Log thông tin cá nhân cơ bản c...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:26 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn so khớp ngày sinh trên app với ...' -> 'Tôi muốn so khớp ngày sinh trên app với ...'
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn so khớp ngày sinh trên app với giấy tờ gốc.] - formatted_query: [Tôi muốn so khớp ngày sinh trên app với giấy tờ gốc] - normalized_query: [Tôi muốn so khớp ngày sinh trên app với giấy tờ gốc]
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0116, max=11.7391
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn so khớp ngày sinh trê...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['ngày']
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn so khớp ngày sinh trê...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn so khớp ngày sinh trê...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['ngày']
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn so khớp ngày sinh trê...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn so khớp ngày sinh trê...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['ngày sinh']
2026-01-06 10:00:26 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tôi muốn so khớp ngày sinh trê...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1, 'getUserProfile | Tra cứu thông tin cá nhân cơ bản': 1}
2026-01-06 10:00:26 | DEBUG    | log:153 | [normalize_query] 'Tên của tôi có bị cắt ngắn hay viết tắt ...' -> 'Tên của tôi có bị cắt ngắn hay viết tắt ...'
2026-01-06 10:00:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tên của tôi có bị cắt ngắn hay viết tắt trên hồ sơ không?] - formatted_query: [Tên của tôi có bị cắt ngắn hay viết tắt trên hồ sơ không] - normalized_query: [Tên của tôi có bị cắt ngắn hay viết tắt trên hồ sơ không]
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0109, max=23.8291
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tên của tôi có bị cắt ngắn hay...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tên của tôi có bị cắt ngắn hay...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:27 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tên của tôi có bị cắt ngắn hay...' | Scores: {'Tra cứu giao dịch theo số tiền': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2026-01-06 10:00:27 | DEBUG    | log:153 | [normalize_query] 'Thông tin về giới tính của tôi là Nam ha...' -> 'Thông tin về giới tính của tôi là nam ha...'
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Thông tin về giới tính của tôi là Nam hay Nữ theo ghi nhận?] - formatted_query: [Thông tin về giới tính của tôi là nam hay nữ theo ghi nhận] - normalized_query: [Thông tin về giới tính của tôi là nam hay nữ theo ghi nhận]
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0481, max=21.6703
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Thông tin về giới tính của tôi...' | Doc: Tra cứu giao dịch nh | Boost: 0.25 | Matched: ['nhận']
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Thông tin về giới tính của tôi...' | Doc: getUserProfile | Tra | Boost: 0.75 | Matched: ['giới tính', 'nam', 'nữ']
2026-01-06 10:00:27 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Thông tin về giới tính của tôi...' -> getUserProfile | Tra cứu thông (score=3)
2026-01-06 10:00:27 | DEBUG    | log:153 | [normalize_query] 'Xuất cho tôi cái summary về hồ sơ cá nhâ...' -> 'Xuất cho tôi cái summary về hồ sơ cá nhâ...'
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xuất cho tôi cái summary về hồ sơ cá nhân.] - formatted_query: [Xuất cho tôi cái summary về hồ sơ cá nhân] - normalized_query: [Xuất cho tôi cái summary về hồ sơ cá nhân]
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0347, max=39.6624
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xuất cho tôi cái summary về hồ...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['hồ sơ cá nhân']
2026-01-06 10:00:27 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xuất cho tôi cái summary về hồ...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:27 | DEBUG    | log:153 | [normalize_query] 'Tôi nghi ngờ ngày sinh bị nhập nhầm, hãy...' -> 'Tôi nghi ngờ ngày sinh bị nhập nhầm, hãy...'
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi nghi ngờ ngày sinh bị nhập nhầm, hãy hiển thị ra.] - formatted_query: [Tôi nghi ngờ ngày sinh bị nhập nhầm, hãy hiển thị ra] - normalized_query: [Tôi nghi ngờ ngày sinh bị nhập nhầm, hãy hiển thị ra]
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=13.8695
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi nghi ngờ ngày sinh bị nhập...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['ngày']
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi nghi ngờ ngày sinh bị nhập...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['ngày']
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi nghi ngờ ngày sinh bị nhập...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['ngày sinh']
2026-01-06 10:00:27 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tôi nghi ngờ ngày sinh bị nhập...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getUserProfile | Tra cứu thông tin cá nhân cơ bản': 1}
2026-01-06 10:00:27 | DEBUG    | log:153 | [normalize_query] 'Cấu trúc tên của tôi (Họ/Tên đệm/Tên) có...' -> 'Cấu trúc tên của tôi (họ/tên đệm/tên) có...'
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cấu trúc tên của tôi (Họ/Tên đệm/Tên) có đúng thứ tự không?] - formatted_query: [Cấu trúc tên của tôi (họ/tên đệm/tên) có đúng thứ tự không] - normalized_query: [Cấu trúc tên của tôi (họ/tên đệm/tên) có đúng thứ tự không]
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1065, max=13.8015
2026-01-06 10:00:27 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cấu trúc tên của tôi (họ/tên đệm/tên) có đúng thứ '
2026-01-06 10:00:27 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra độ chính xác của thông tin quốc...' -> 'Kiểm tra độ chính xác của thông tin quốc...'
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra độ chính xác của thông tin quốc tịch hiện tại.] - formatted_query: [Kiểm tra độ chính xác của thông tin quốc tịch hiện tại] - normalized_query: [Kiểm tra độ chính xác của thông tin quốc tịch hiện tại]
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1901, max=20.2049
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra độ chính xác của thôn...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['quốc tịch']
2026-01-06 10:00:27 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Kiểm tra độ chính xác của thôn...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:27 | DEBUG    | log:153 | [normalize_query] 'Hệ thống đang phân loại tôi vào nhóm quố...' -> 'Hệ thống đang phân loại tôi vào nhóm quố...'
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hệ thống đang phân loại tôi vào nhóm quốc tịch nào?] - formatted_query: [Hệ thống đang phân loại tôi vào nhóm quốc tịch nào] - normalized_query: [Hệ thống đang phân loại tôi vào nhóm quốc tịch nào]
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0560, max=29.7259
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hệ thống đang phân loại tôi và...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['quốc tịch']
2026-01-06 10:00:27 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Hệ thống đang phân loại tôi và...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:27 | DEBUG    | log:153 | [normalize_query] 'Cho tôi xem trạng thái "sống" của hồ sơ ...' -> 'Cho tôi xem trạng thái "sống" của hồ sơ ...'
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho tôi xem trạng thái "sống" của hồ sơ cá nhân (Active/Inactive).] - formatted_query: [Cho tôi xem trạng thái "sống" của hồ sơ cá nhân (active/inactive)] - normalized_query: [Cho tôi xem trạng thái "sống" của hồ sơ cá nhân (active/inactive)]
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0202, max=46.8341
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem trạng thái "sống" ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trạng thái']
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem trạng thái "sống" ...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['hồ sơ cá nhân']
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem trạng thái "sống" ...' | Doc: getUserProfile | Kiể | Boost: 0.75 | Matched: ['trạng thái', 'active', 'inactive']
2026-01-06 10:00:27 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho tôi xem trạng thái "sống" ...' -> getUserProfile | Kiểm tra trạn (score=3)
2026-01-06 10:00:27 | DEBUG    | log:153 | [normalize_query] 'Liệt kê các field dữ liệu cơ bản của use...' -> 'Liệt kê các field dữ liệu cơ bản của use...'
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê các field dữ liệu cơ bản của user này.] - formatted_query: [Liệt kê các field dữ liệu cơ bản của user này] - normalized_query: [Liệt kê các field dữ liệu cơ bản của user này]
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0807, max=19.9020
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các field dữ liệu cơ b...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['user']
2026-01-06 10:00:27 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê các field dữ liệu cơ b...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:27 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn rà soát lại thông tin nhân thân...' -> 'Tôi muốn rà soát lại thông tin nhân thân...'
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn rà soát lại thông tin nhân thân đã khai báo.] - formatted_query: [Tôi muốn rà soát lại thông tin nhân thân đã khai báo] - normalized_query: [Tôi muốn rà soát lại thông tin nhân thân đã khai báo]
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0160, max=11.2545
2026-01-06 10:00:27 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tôi muốn rà soát lại thông tin nhân thân đã khai b'
2026-01-06 10:00:27 | DEBUG    | log:153 | [normalize_query] 'Tên tôi hiển thị là chữ hoa hay chữ thườ...' -> 'Tên tôi hiển thị là chữ hoa hay chữ thườ...'
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tên tôi hiển thị là chữ hoa hay chữ thường vậy?] - formatted_query: [Tên tôi hiển thị là chữ hoa hay chữ thường vậy] - normalized_query: [Tên tôi hiển thị là chữ hoa hay chữ thường vậy]
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0108, max=13.4002
2026-01-06 10:00:27 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tên tôi hiển thị là chữ hoa ha...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['tên tôi']
2026-01-06 10:00:27 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tên tôi hiển thị là chữ hoa ha...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:27 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra xem ngày sinh có đang bị để mặc...' -> 'Kiểm tra xem ngày sinh có đang bị để mặc...'
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra xem ngày sinh có đang bị để mặc định không.] - formatted_query: [Kiểm tra xem ngày sinh có đang bị để mặc định không] - normalized_query: [Kiểm tra xem ngày sinh có đang bị để mặc định không]
2026-01-06 10:00:27 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0404, max=22.6350
