2025-12-31 10:06:29 | INFO     | log:151 | [upload_documents] Uploading 1 files
2025-12-31 10:38:39 | DEBUG    | log:153 | [build_search_text] Built search_text (623 chars)
2025-12-31 10:38:39 | DEBUG    | log:153 | [insert_document_with_examples] Inserting doc_id=19, search_text length=623
2025-12-31 10:38:39 | INFO     | log:151 | [insert_document_with_examples] Starting doc_table.insert() for doc_id=19...
2025-12-31 10:38:39 | INFO     | log:151 | [insert_document_with_examples] doc_table.insert() completed in 0.04s for doc_id=19
2025-12-31 10:38:39 | DEBUG    | log:153 | [parse_examples_to_list] Parsed 20 examples
2025-12-31 10:38:39 | DEBUG    | log:153 | [insert_document_with_examples] Inserted 20 examples for doc_id=19
2025-12-31 10:38:39 | DEBUG    | log:153 | [build_search_text] Built search_text (613 chars)
2025-12-31 10:38:39 | DEBUG    | log:153 | [insert_document_with_examples] Inserting doc_id=20, search_text length=613
2025-12-31 10:38:39 | INFO     | log:151 | [insert_document_with_examples] Starting doc_table.insert() for doc_id=20...
2025-12-31 10:38:39 | INFO     | log:151 | [insert_document_with_examples] doc_table.insert() completed in 0.03s for doc_id=20
2025-12-31 10:38:39 | DEBUG    | log:153 | [parse_examples_to_list] Parsed 20 examples
2025-12-31 10:38:39 | DEBUG    | log:153 | [insert_document_with_examples] Inserted 20 examples for doc_id=20
2025-12-31 10:38:39 | DEBUG    | log:153 | [build_search_text] Built search_text (606 chars)
2025-12-31 10:38:39 | DEBUG    | log:153 | [insert_document_with_examples] Inserting doc_id=21, search_text length=606
2025-12-31 10:38:39 | INFO     | log:151 | [insert_document_with_examples] Starting doc_table.insert() for doc_id=21...
2025-12-31 10:38:39 | INFO     | log:151 | [insert_document_with_examples] doc_table.insert() completed in 0.03s for doc_id=21
2025-12-31 10:38:39 | DEBUG    | log:153 | [parse_examples_to_list] Parsed 20 examples
2025-12-31 10:38:39 | DEBUG    | log:153 | [insert_document_with_examples] Inserted 20 examples for doc_id=21
2025-12-31 10:38:39 | INFO     | log:151 | [upload_documents] Inserted 7 docs with 140 examples
2025-12-31 10:38:39 | DEBUG    | log:153 | [invalidate_embeddings_cache] Embeddings cache invalidated
2025-12-31 10:38:39 | DEBUG    | log:153 | [reset_all_caches] All caches invalidated
2025-12-31 10:38:39 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:38:39 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:38:39 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:38:39 | INFO     | log:151 | [list_documents] Found 22 documents
2025-12-31 10:38:44 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:38:44 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:38:44 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:38:44 | INFO     | log:151 | [list_documents] Found 22 documents
2025-12-31 10:38:47 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-31 10:38:47 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:38:47 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:38:47 | INFO     | log:151 | [list_documents] Found 22 documents
2025-12-31 10:39:31 | INFO     | log:151 | [search_batch_stream] Batch stream search from: query_getTransactionList_2.xlsx
2025-12-31 10:39:31 | DEBUG    | log:153 | [get_tables] Getting tables...
2025-12-31 10:39:31 | DEBUG    | log:153 | [get_tables] Returning cached tables
2025-12-31 10:39:31 | INFO     | log:151 | [get_corpus_stats] Rebuilding corpus stats cache...
2025-12-31 10:39:31 | DEBUG    | log:153 | [normalize_query] 'check ds cho duyet...' -> 'Check ds cho duyet...'
2025-12-31 10:39:31 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check ds cho duyet] - formatted_query: [Check ds cho duyet] - normalized_query: [Check ds cho duyet]
2025-12-31 10:39:31 | INFO     | log:151 | [build_embeddings_cache] Building embeddings cache...
2025-12-31 10:39:32 | INFO     | log:151 | [build_embeddings_cache] Cache built in 0.74s: 391 examples, 22 docs on GPU (NVIDIA RTX A5000)
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=1.9155
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check ds cho duyet...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check ds cho duyet...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'có giao dịch nào chưa được phê duyệt khô...' -> 'Có giao dịch nào chưa được phê duyệt khô...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [có giao dịch nào chưa được phê duyệt không?] - formatted_query: [Có giao dịch nào chưa được phê duyệt không] - normalized_query: [Có giao dịch nào chưa được phê duyệt không]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0677, max=49.2163
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có giao dịch nào chưa được phê...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['phê duyệt']
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Có giao dịch nào chưa được phê...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'show me pending trans...' -> 'Show me pending trans...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [show me pending trans] - formatted_query: [Show me pending trans] - normalized_query: [Show me pending trans]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=1.6778
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show me pending trans...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show me pending trans...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show me pending trans...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show me pending trans...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show me pending trans...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show me pending trans...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show me pending trans...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Show me pending trans...' | Scores: {'getTransactionList | Tra cứu toàn bộ giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1, 'getTransactionList | Kiểm tra trạng thái phê duyệt của giao dịch': 1, 'getTransactionList | Tra cứu giao dịch theo kênh tạo lệnh': 1}
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'liet ke cac lenh dang treo...' -> 'Liet ke cac lenh dang treo...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liet ke cac lenh dang treo] - formatted_query: [Liet ke cac lenh dang treo] - normalized_query: [Liet ke cac lenh dang treo]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2095, max=10.9893
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Liet ke cac lenh dang treo'
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'gd nào chưa xong...' -> 'Gd nào chưa xong...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [gd nào chưa xong] - formatted_query: [Gd nào chưa xong] - normalized_query: [Gd nào chưa xong]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=14.1722
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Gd nào chưa xong'
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'danh sach cho xu ly...' -> 'Danh sach cho xu ly...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [danh sach cho xu ly] - formatted_query: [Danh sach cho xu ly] - normalized_query: [Danh sach cho xu ly]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=7.8475
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Danh sach cho xu ly'
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'xem list pending...' -> 'Xem list pending...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem list pending] - formatted_query: [Xem list pending] - normalized_query: [Xem list pending]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=3.4757
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem list pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem list pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem list pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem list pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem list pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem list pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem list pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Xem list pending...' | Scores: {'getTransactionList | Tra cứu toàn bộ giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1, 'getTransactionList | Kiểm tra trạng thái phê duyệt của giao dịch': 1, 'getTransactionList | Tra cứu giao dịch theo kênh tạo lệnh': 1}
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'co lenh nao dang doi khong...' -> 'Co lenh nao dang doi khong...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [co lenh nao dang doi khong] - formatted_query: [Co lenh nao dang doi khong] - normalized_query: [Co lenh nao dang doi khong]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2115, max=9.9136
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Co lenh nao dang doi khong'
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'ktra cac giao dich chua duoc duyet...' -> 'Ktra cac giao dich chua duoc duyet...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [ktra cac giao dich chua duoc duyet] - formatted_query: [Ktra cac giao dich chua duoc duyet] - normalized_query: [Ktra cac giao dich chua duoc duyet]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0677, max=11.4091
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Ktra cac giao dich chua duoc duyet'
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'show gđ cho duyet...' -> 'Show gđ cho duyet...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [show gđ cho duyet] - formatted_query: [Show gđ cho duyet] - normalized_query: [Show gđ cho duyet]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=1.9155
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Show gđ cho duyet'
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'liệt kê tất cả lệnh đang ở trạng thái ch...' -> 'Liệt kê tất cả lệnh đang ở trạng thái ch...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liệt kê tất cả lệnh đang ở trạng thái chờ] - formatted_query: [Liệt kê tất cả lệnh đang ở trạng thái chờ] - normalized_query: [Liệt kê tất cả lệnh đang ở trạng thái chờ]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=62.3437
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê tất cả lệnh đang ở trạ...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['trạng thái', 'chờ']
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê tất cả lệnh đang ở trạ...' -> Tra cứu giao dịch theo trạng t (score=2)
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'ds gd dang cho...' -> 'Ds gd dang cho...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [ds gd dang cho] - formatted_query: [Ds gd dang cho] - normalized_query: [Ds gd dang cho]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=0.4153
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Ds gd dang cho'
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'check transactions pending...' -> 'Check transactions pending...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check transactions pending] - formatted_query: [Check transactions pending] - normalized_query: [Check transactions pending]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=1.6778
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions pending...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check transactions pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Check transactions pending...' | Scores: {'Tra cứu giao dịch chuyển tiền': 1, 'getTransactionList | Tra cứu toàn bộ giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1, 'getTransactionList | Kiểm tra trạng thái phê duyệt của giao dịch': 1, 'getTransactionList | Tra cứu giao dịch theo kênh tạo lệnh': 1}
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'co lenh chuyen tien nao chua ok ko...' -> 'Co lenh chuyen tien nao chua ok ko...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [co lenh chuyen tien nao chua ok ko] - formatted_query: [Co lenh chuyen tien nao chua ok ko] - normalized_query: [Co lenh chuyen tien nao chua ok ko]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0471, max=11.8491
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Co lenh chuyen tien nao chua ok ko'
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'cho xem các giao dịch đang đợi duyệt...' -> 'Cho xem các giao dịch đang đợi duyệt...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [cho xem các giao dịch đang đợi duyệt] - formatted_query: [Cho xem các giao dịch đang đợi duyệt] - normalized_query: [Cho xem các giao dịch đang đợi duyệt]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0677, max=12.0373
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho xem các giao dịch đang đợi duyệt'
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'hiển thị các gd pending...' -> 'Hiển thị các gd pending...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [hiển thị các gd pending] - formatted_query: [Hiển thị các gd pending] - normalized_query: [Hiển thị các gd pending]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=13.0725
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị các gd pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị các gd pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị các gd pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị các gd pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị các gd pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị các gd pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị các gd pending...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Hiển thị các gd pending...' | Scores: {'getTransactionList | Tra cứu toàn bộ giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1, 'getTransactionList | Kiểm tra trạng thái phê duyệt của giao dịch': 1, 'getTransactionList | Tra cứu giao dịch theo kênh tạo lệnh': 1}
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'xem ds lenh chua duoc accept...' -> 'Xem ds lenh chua duoc accept...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem ds lenh chua duoc accept] - formatted_query: [Xem ds lenh chua duoc accept] - normalized_query: [Xem ds lenh chua duoc accept]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=6.7216
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem ds lenh chua duoc accept'
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'gd nào đang ở bước checker?...' -> 'Gd nào đang ở bước checker...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [gd nào đang ở bước checker?] - formatted_query: [Gd nào đang ở bước checker] - normalized_query: [Gd nào đang ở bước checker]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=20.5397
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Gd nào đang ở bước checker...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Gd nào đang ở bước checker...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'liệt kê lệnh chưa hoàn tất phê duyệt...' -> 'Liệt kê lệnh chưa hoàn tất phê duyệt...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liệt kê lệnh chưa hoàn tất phê duyệt] - formatted_query: [Liệt kê lệnh chưa hoàn tất phê duyệt] - normalized_query: [Liệt kê lệnh chưa hoàn tất phê duyệt]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2095, max=43.0872
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê lệnh chưa hoàn tất phê...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['phê duyệt', 'hoàn tất']
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê lệnh chưa hoàn tất phê...' -> Tra cứu giao dịch theo trạng t (score=2)
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'các giao dịch nào đang chờ vậy?...' -> 'Các giao dịch nào đang chờ vậy...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [các giao dịch nào đang chờ vậy?] - formatted_query: [Các giao dịch nào đang chờ vậy] - normalized_query: [Các giao dịch nào đang chờ vậy]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0677, max=32.4499
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Các giao dịch nào đang chờ vậy...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['chờ']
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Các giao dịch nào đang chờ vậy...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'check gd cho duyet cua tk 0123456789...' -> 'Check gd cho duyet cua tk 0123456789...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check gd cho duyet cua tk 0123456789] - formatted_query: [Check gd cho duyet cua tk 0123456789] - normalized_query: [Check gd cho duyet cua tk 0123456789]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=9.6494
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gd cho duyet cua tk 0123...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tk']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gd cho duyet cua tk 0123...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Check gd cho duyet cua tk 0123...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu giao dịch chuyển tiền': 1}
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'stk 0123456789 có lệnh nào chưa duyệt ko...' -> 'Stk 0123456789 có lệnh nào chưa duyệt ko...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [stk 0123456789 có lệnh nào chưa duyệt ko?] - formatted_query: [Stk 0123456789 có lệnh nào chưa duyệt ko] - normalized_query: [Stk 0123456789 có lệnh nào chưa duyệt ko]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2115, max=36.9342
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Stk 0123456789 có lệnh nào chư...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-31 10:39:32 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Stk 0123456789 có lệnh nào chư...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-31 10:39:32 | DEBUG    | log:153 | [normalize_query] 'xem ds pending của số tài khoản 01234567...' -> 'Xem ds pending của số tài khoản 01234567...'
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem ds pending của số tài khoản 0123456789] - formatted_query: [Xem ds pending của số tài khoản 0123456789] - normalized_query: [Xem ds pending của số tài khoản 0123456789]
2025-12-31 10:39:32 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=1.8400, max=27.9310
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem ds pending của số tài khoả...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem ds pending của số tài khoả...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem ds pending của số tài khoả...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem ds pending của số tài khoả...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 10:39:32 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem ds pending của số tài khoả...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
